uniqueIDs	GSM1015207	GSM1015208	GSM1015209	GSM1015210	GSM1015211	GSM1015212	GSM1015213	GSM1015214	GSM1015215	GSM1015216	GSM1015217	GSM1015218	GSM1015219	GSM1015220	GSM1015221	GSM1015222	GSM1015223	GSM1015224	GSM1015225	GSM1015226	GSM1015227	GSM1015228	GSM1015229	GSM1015230	GSM1015231	GSM1015232
ABHD16B	7.517643	7.7062087	7.63171	7.4679303	7.498884	7.287183	7.6078978	7.8941536	7.909343	7.8841324	8.188839	7.77596	8.208873	8.006905	8.022936	7.1083593	7.1019382	7.750187	7.5186195	7.610215	7.9610076	7.899903	7.74935	7.9701734	8.1468	7.9427733
ABHD17A	10.181817	10.218077	10.282393	10.265608	10.050176	9.989462	10.375352	10.338209	10.250642	10.357401	10.13855	10.142394	10.143685	10.235868	10.327315	9.97425	9.933787	10.1574335	10.002208	9.911728	10.178121	10.260191	10.261665	10.163895	10.205522	10.455658
ABHD17B	11.266438	11.239343	11.205075	11.2512455	11.407197	11.525498	11.491498	11.407284	11.265667	11.278575	11.418108	11.648748	11.40246	11.415011	11.412349	11.373363	11.355283	11.285403	11.429718	11.407885	11.3364315	11.292143	11.385747	11.371285	11.270267	11.22607
ABHD17C	7.495028	7.6319404	7.649796	7.510892	7.5232496	7.811838	7.502907	7.7059503	7.3814855	7.5801706	7.7002044	7.449243	7.567764	7.6199803	7.7096577	7.462766	7.5807548	7.5968037	7.412956	7.573924	7.547648	7.686728	7.4328012	7.46764	7.4778366	7.6984024
ABHD2	11.199071	11.191643	11.2056055	11.236303	11.458712	11.58252	11.3619995	11.415635	11.234502	11.3116255	11.410415	11.504057	11.360742	11.290118	11.360136	11.649709	11.654601	11.343799	11.647669	11.497215	11.397998	11.364488	11.323204	11.479656	11.328528	11.340258
ABHD3	6.541839	6.3259454	6.4226036	6.475194	6.5127206	6.588564	6.5401034	6.605676	6.1439476	6.4097266	6.4044256	6.3223186	6.4139714	6.445807	6.37487	6.547518	6.5382175	6.7020288	6.624541	6.667782	6.5517426	6.527501	6.616744	6.5327086	6.4648347	6.3491015
ABHD4	11.178787	11.235475	11.410676	11.3467655	11.489357	11.439013	11.365557	11.383363	11.395968	11.30997	11.28548	10.913628	11.446061	11.275004	11.258054	11.521707	11.682961	11.490999	11.431536	11.566531	11.524763	11.377659	11.256835	11.219249	11.367836	11.3232155
ABHD5	9.776658	9.769307	9.667141	9.670253	9.754998	9.929833	9.731898	9.880463	9.86609	9.717333	9.901435	10.31304	9.774174	9.900758	9.927032	9.824598	9.709987	9.584361	10.074883	9.957692	9.732881	9.756321	9.943654	9.812165	9.627408	9.826714
ABHD6	8.059344	7.741763	7.884165	7.674843	7.827479	7.963843	7.669454	7.500174	7.765187	7.4905324	7.669974	7.5049186	7.350608	7.6221285	7.361281	7.9472113	7.7409935	7.771222	7.8290896	7.7445064	7.63717	7.6884394	7.676903	7.8377047	7.6146684	7.688114
ABHD8	6.2527833	6.404229	6.31917	6.3363166	6.4133368	6.4238524	6.5113482	6.430116	6.1266685	6.3419456	6.210602	6.282572	6.2393208	6.2149725	6.462464	6.2354026	6.401131	6.2431054	6.0869546	5.902599	6.20603	6.3065743	6.4005857	6.126656	6.357086	6.346875
ABI1	11.117678	11.100611	11.085107	11.125216	11.11425	11.062499	11.171268	11.095982	11.1450405	11.181949	11.153964	11.351378	11.04709	11.12058	11.133843	11.117333	11.144123	11.201141	11.21058	11.204825	11.077322	11.036423	11.128971	11.155241	11.061336	11.029692
ABI2	9.644202	9.531051	9.569264	9.513857	9.83443	10.040297	9.327711	9.331225	9.461242	9.383225	9.635579	9.574609	9.319013	9.456732	9.286471	10.0407915	9.849431	9.627534	9.923947	9.878754	9.404365	9.561311	9.467049	9.611463	9.423048	9.397903
ABI3	8.320056	8.337088	8.42497	8.4253025	8.390752	8.549489	8.400237	8.232188	8.2276325	8.420352	8.224797	8.487496	8.404779	8.475761	8.486238	8.322419	8.370055	8.386243	8.346843	8.371748	8.45828	8.493735	8.480546	8.454602	8.316203	8.326291
ABITRAM	7.744293	7.940137	7.8898535	7.79044	7.9538956	7.9443135	7.8263116	7.841989	7.9953527	7.9220433	7.75691	7.628525	8.010764	7.850254	7.8704023	7.8947935	7.9508286	7.774329	7.8834558	7.6789184	7.864474	7.7400866	7.93119	7.7916727	7.951849	7.888646
ABL1	9.426591	9.462349	9.475213	9.536926	9.743387	9.627207	9.670177	9.402329	9.576951	9.3405905	9.34907	9.379915	9.328082	9.319223	9.322299	9.81309	9.830101	9.631713	9.750976	9.682068	9.41396	9.371252	9.428804	9.453304	9.434671	9.440296
ABL2	9.821385	9.494262	9.6085	9.748349	9.862897	10.1590805	9.817999	9.716791	9.741872	9.723689	9.748137	9.581236	9.611324	9.648878	9.608625	10.050026	10.261079	9.91687	10.032018	10.108603	9.817118	9.813992	9.647978	9.891713	9.729623	9.722432
ABLIM1	9.639545	9.580043	9.446496	9.667787	9.525219	9.592146	9.638185	9.538273	9.5528345	9.665334	9.57679	9.051904	9.424376	9.315909	9.3633795	9.489891	9.556153	9.739734	9.368191	9.630407	9.8045435	9.74997	9.61969	9.414244	9.484371	9.66491
ABLIM2	8.690126	8.69201	8.722631	9.059973	8.45063	8.20575	9.137199	9.003076	8.773815	9.27944	8.869209	8.627085	9.313052	9.005804	9.111561	8.386383	8.390608	8.989068	8.306715	8.5974045	9.283454	9.165106	8.901017	8.913482	9.136475	9.197329
ABLIM3	7.5440874	7.727005	7.662526	7.6681676	7.5143323	7.597167	7.6536193	7.294744	7.4427075	7.5175614	7.3613677	7.3623896	7.558626	7.4199357	7.4853015	7.5650353	7.713457	7.678808	7.2690535	7.321602	7.519501	7.324352	7.489264	7.445647	7.6080265	7.4022236
ABR	6.64806	6.6009088	6.699772	6.6227226	6.7086735	6.3253546	6.9852757	7.068818	6.649742	6.649643	6.477282	6.7326612	6.869044	6.679894	6.9251122	6.624612	6.6209393	6.735208	6.6062546	6.403996	7.0538926	6.4212403	6.558254	6.408472	6.696447	6.554476
ABRA	6.6123157	6.8548923	6.8028455	6.841114	6.734969	6.515258	6.8962445	6.5164104	6.8347588	6.502716	6.7115893	6.7094464	6.7838135	6.7677455	6.404633	7.139507	6.5858	7.026471	6.7932596	6.842424	6.525118	6.6174283	6.5674925	6.5658183	6.807515	6.5609865
ABT1	8.41057	8.627201	8.691139	8.569514	8.620977	8.621148	8.6846895	8.770406	8.706516	8.778415	8.585252	8.519561	8.831936	8.690149	8.722177	8.555753	8.50296	8.577889	8.206615	8.462213	8.819936	8.883138	8.684116	8.597258	8.656083	8.735023
ABTB1	5.8621397	5.557134	5.819225	5.469157	5.7641935	5.451537	5.7937818	6.036722	5.856973	5.925573	5.6210027	5.7059965	5.752741	5.338768	5.692209	5.3827686	5.346887	5.7630634	5.700124	5.544208	5.726195	5.648805	5.785519	5.756502	5.6362925	5.495208
ABTB2	9.015819	8.648021	8.508685	8.572076	8.605107	8.931406	8.483476	8.420249	8.662211	8.625719	9.013559	9.280355	8.524396	8.644375	8.626352	8.952591	8.660994	8.586918	8.936814	8.774297	8.1077175	8.499344	8.631471	8.81657	8.644192	8.52459
ACAA1	10.273866	10.062267	10.105939	10.0861025	10.099011	10.364404	10.107435	10.23912	10.044496	10.308926	10.043493	10.7217455	10.101951	10.207107	10.27077	10.053534	10.382969	10.136562	10.177885	10.095252	10.133948	10.050818	10.228996	10.354661	10.179153	10.000142
ACAA2	9.990387	9.912647	10.019393	10.139445	9.96561	9.944861	10.024341	10.016199	10.015395	10.196005	10.003857	10.029464	10.151333	10.061895	10.042269	9.880615	9.829816	10.052991	9.868162	9.831268	10.094054	10.069817	10.031123	10.309137	9.950757	10.115197
ACACA	10.057057	9.623478	9.645132	9.075253	9.039954	9.557047	9.206888	9.018514	9.134615	9.111437	9.175318	9.433773	9.0124445	9.303223	8.989659	9.2774515	9.215125	9.10667	9.262338	9.129867	9.213099	9.027065	9.093795	9.129356	9.271259	9.138999
ACACB	7.706159	7.6278515	7.483165	8.056055	7.22412	7.4326067	7.725105	7.3755484	7.586438	7.938534	7.731974	7.4688163	7.471813	7.6587286	7.129791	7.5232024	7.034793	7.4229317	7.17619	7.178724	7.332287	7.283091	7.495716	7.95017	7.5289702	7.5820684
ACAD10	8.089964	8.071897	8.257161	8.286965	8.213135	8.246051	8.307766	8.3074665	8.019866	7.993101	8.167502	8.141077	8.375923	8.247116	8.478906	8.031457	8.314721	8.004712	8.185339	8.141229	8.254448	8.097208	8.413159	7.993551	8.203485	8.247692
ACAD11	9.430521	9.385585	9.073661	9.353026	8.973575	9.001952	9.274815	8.987571	8.975162	9.292277	9.31109	9.722912	9.342017	9.489959	9.239776	8.947172	9.014423	9.446276	9.0671625	9.161567	9.193154	9.204971	9.02648	9.516411	9.17652	8.979878
ACAD8	8.264957	8.127596	8.120355	8.218089	8.061925	8.297857	8.098542	8.1872015	8.158607	8.28987	8.154757	8.158763	8.1325245	8.2069645	8.052954	8.209936	8.154479	8.257048	8.310239	8.223512	8.194725	8.240861	8.269711	8.246805	8.1859	8.250561
ACAD9	9.550099	9.641893	9.545319	9.411987	9.412419	9.471211	9.414766	9.404261	9.564642	9.436067	9.499002	9.50345	9.470229	9.464449	9.47314	9.591659	9.388876	9.396265	9.538745	9.397927	9.517432	9.518803	9.575351	9.621411	9.425352	9.475886
ACADL	11.510202	11.590875	11.586984	11.557152	11.507208	11.480259	11.554721	11.680352	11.589938	11.623994	11.47374	11.593616	11.64839	11.544323	11.506698	11.3681755	11.441284	11.426406	11.27082	11.283561	11.462022	11.474035	11.479815	11.508094	11.4869995	11.577619
ACADM	8.667736	8.682721	8.588265	8.768661	9.037747	9.189794	8.609967	8.539721	8.463983	8.268911	8.278703	8.335388	8.257415	8.446233	8.122895	8.830654	9.240405	8.886774	8.577984	9.228342	8.397809	8.483698	8.319239	8.291472	8.416544	8.25489
ACADS	6.089927	6.3148894	5.75074	5.960482	6.079833	6.100733	5.9891486	6.0792294	6.195263	5.679302	5.988113	6.1478553	5.834161	6.117458	5.7623873	6.2774377	5.978753	5.6625795	6.128042	5.828167	5.6035004	5.682475	5.8760095	5.6915627	5.942137	6.0632696
ACADSB	6.7547145	6.9083242	6.851556	6.8263006	7.0175157	6.7784696	6.9038715	7.02382	6.672485	6.789646	6.955404	6.792315	6.9634852	6.8511257	6.862891	6.902875	7.056174	6.8134375	6.822407	6.725112	6.763324	7.0062675	6.8448725	6.6404743	6.869419	6.8996773
ACADVL	9.362362	9.717389	9.6501665	9.576086	9.004875	8.3267565	9.154178	9.2400875	9.631895	9.770698	10.0324955	9.320539	10.27658	9.772965	9.843601	8.9346	8.605945	9.684152	9.102074	9.52733	10.099397	9.905603	9.634359	9.689321	9.975728	9.583517
ACAP1	10.282928	10.407748	10.450269	10.435386	10.207695	10.1139145	10.571576	10.688969	10.381954	10.683383	10.280202	10.4194355	10.586807	10.465398	10.623767	9.896368	10.219431	10.42184	10.017459	10.351921	10.604207	10.664889	10.46466	10.311979	10.5868225	10.575028
ACAP2	11.255843	11.203809	11.161197	11.215164	11.302343	11.475036	11.276564	11.131313	11.15031	11.201836	11.184519	11.670214	11.147674	11.154066	11.093937	11.242459	11.407247	11.404247	11.364095	11.326476	11.070174	11.00544	11.095568	11.24464	11.083608	11.086084
ACAP3	5.7685075	5.885289	5.810118	5.8293424	5.5641084	5.8896494	5.7531195	5.1517916	5.6643653	5.4565387	5.7348056	5.9475293	5.823029	5.6877475	5.8208313	5.8227577	5.7463045	5.815628	5.90251	5.5522614	5.901097	5.7283597	5.9223742	5.8666887	5.454727	5.6222997
ACAT1	11.265735	11.234998	11.337908	11.253114	11.281367	11.244972	11.175731	11.302286	11.320149	11.247771	11.173006	11.027791	11.217089	11.237825	11.247309	11.225446	11.206376	11.1522	11.040208	11.166801	11.258997	11.215587	11.175939	11.122894	11.262161	11.287956
ACBD3	10.165233	10.170566	10.159406	10.070864	10.359143	10.484206	10.06731	9.88924	10.152817	10.014324	10.183954	10.3680935	10.016896	10.103039	10.084915	10.3600445	10.545106	10.187281	10.408804	10.406647	10.059812	10.113857	10.168815	10.099991	10.088377	10.018877
ACBD4	9.648638	9.735438	9.748201	9.607573	9.747179	9.728496	9.646377	9.690912	9.510435	9.492358	9.34333	9.476162	9.562334	9.56008	9.698696	9.346125	9.879413	9.630346	9.447331	9.55495	9.556271	9.569454	9.605185	9.462793	9.651742	9.368639
ACBD5	10.348956	10.432237	10.351382	10.405326	10.555899	10.446208	10.399304	10.465079	10.480062	10.2397995	10.55837	10.478122	10.315811	10.315841	10.1526	10.840677	10.622414	10.521185	10.726093	10.7880125	10.27746	10.233426	10.205579	10.348716	10.320516	10.232744
ACBD6	9.4339485	9.373957	9.312417	9.354743	9.070655	9.277705	9.483791	9.361707	9.487467	9.533129	9.377252	9.422201	9.341374	9.271107	9.326838	9.235828	9.140274	9.273454	9.248473	9.232236	9.391719	9.309078	9.366886	9.453654	9.327119	9.448399
ACBD7	7.391498	7.5306735	7.6439505	7.6064224	7.7190747	7.870492	7.6473923	8.183803	8.13933	7.4856963	7.751866	7.9101934	7.103758	7.5188737	7.5987654	7.4040403	7.216056	6.682726	7.6880193	7.538712	7.3970566	7.653234	7.5668077	7.40007	7.407842	7.800413
ACCS	8.455767	8.236524	8.309827	8.289515	8.617987	8.729421	8.586087	8.240736	8.446814	8.370703	8.585441	8.134494	8.485575	8.32978	8.281139	8.861708	9.061261	8.706654	8.860328	8.744528	8.33057	8.614638	8.304149	8.494552	8.490644	8.458239
ACCSL	7.6829343	7.7090077	7.8101735	7.7233324	7.501642	7.678719	7.804463	7.873173	7.7901697	7.765705	7.6268454	7.706073	7.794684	7.77991	7.9521437	7.4847693	7.5967197	7.643111	7.5433064	7.619779	7.7121983	7.6182876	7.8385487	7.6785865	7.7247486	7.8464346
ACD	7.4684224	7.4946046	7.429292	7.425436	7.5779138	7.5978265	7.498016	7.3684907	7.2318416	7.481501	7.439713	7.434846	7.4413104	7.498446	7.4768534	7.458789	7.5640044	7.5566425	7.459875	7.4915657	7.333724	7.444819	7.3228564	7.415003	7.4026175	7.310751
ACE	8.782981	8.67624	8.664735	9.015627	9.09677	9.683113	8.990281	8.823922	8.84188	8.790804	8.697649	8.653897	8.728342	8.763238	8.83942	9.325896	9.32355	8.987709	9.016596	9.119083	8.847005	9.000826	8.843705	9.018003	8.866354	8.937639
ACE2	7.2129817	7.0720634	7.0641475	7.302859	6.957118	6.875421	7.2219067	6.991403	6.803575	7.2981243	7.2371807	7.2042203	7.419905	7.344547	7.364355	7.0338235	7.0728383	7.3194714	6.88227	6.9516582	7.401707	7.074146	7.0041757	7.2243176	7.157087	7.027211
ACER1	7.4584894	7.508218	7.612541	7.517098	7.4983873	7.5291767	7.4993076	7.4767256	7.397895	7.554669	7.230521	7.3292966	7.5401626	7.519232	7.5965986	7.217603	7.609502	7.58883	7.1394777	7.228028	7.4993286	7.5255895	7.4260726	7.386355	7.6265335	7.2986684
ACER2	8.734548	9.000529	8.963687	8.882358	9.254128	9.244083	9.19445	9.192519	9.181192	8.698358	9.008832	9.104982	8.704117	8.89688	8.763044	9.141696	9.045999	8.490653	9.0519495	8.885076	8.453253	8.818711	8.853416	8.754339	8.664682	9.082897
ACER3	10.103918	10.084005	10.104212	10.036215	10.081325	10.169965	9.954366	10.144364	10.198681	9.938573	10.262385	10.510017	10.193663	10.2035055	10.155861	10.155655	9.959465	10.056163	10.374594	10.196064	10.074695	10.035331	10.138152	10.2265005	10.099881	10.176852
ACHE	9.049392	9.099512	9.023447	8.829712	9.201463	9.280708	8.971268	9.236113	9.067137	9.147995	9.285138	9.2309065	9.213523	9.264966	9.303268	9.026172	9.102457	8.942505	9.225527	9.128053	9.218538	9.179845	9.2886305	9.191984	9.228527	9.050599
ACIN1	10.339566	10.531996	10.370139	10.158482	10.344084	10.347827	10.054527	10.217412	10.426238	10.1010275	10.37726	10.386246	10.221661	10.363562	10.397858	10.114787	10.265225	10.031935	10.382213	10.321747	10.10591	10.5139475	10.426951	10.137765	10.210401	10.351819
ACKR1	6.706734	6.741625	6.706542	6.560872	6.6303782	6.6704426	6.785065	6.628223	6.6458945	6.6407204	6.7048573	6.686138	6.5445914	6.6654205	6.5841737	6.6832767	6.708859	6.6671653	6.6135316	6.4245324	6.6704245	6.448134	6.928479	6.7405863	6.8528795	6.627353
ACKR2	8.778054	8.439965	8.591765	8.594646	8.952315	9.064441	8.62474	8.578226	8.596283	8.455007	8.613044	8.474271	8.365481	8.294961	8.468606	8.920146	9.152868	8.743663	9.074315	8.586909	8.540198	8.649701	8.612855	8.957609	8.427073	8.624337
ACKR3	6.6174045	6.06779	6.235679	6.3727813	6.3540144	6.517446	6.360011	6.2334604	6.5937543	6.2232003	6.3861494	6.3577576	6.041437	6.258629	6.149412	6.6488853	6.2512684	6.3087425	6.333981	6.4706326	6.3060555	6.5438104	6.180457	6.332522	6.0011377	6.16475
ACKR4	8.432632	8.28904	8.478857	8.354025	8.37422	8.194098	8.220857	8.19834	8.311848	8.236003	8.167295	8.129174	8.029158	7.902027	8.139575	7.9140286	8.765055	8.504296	8.058402	8.467654	8.338895	8.457944	8.321792	8.0906725	8.167058	8.370908
ACLY	11.5552845	11.390384	11.356082	11.161684	11.064394	11.305458	11.2248335	11.225606	11.267788	11.194247	11.210807	11.456136	11.242612	11.360865	11.298158	11.002752	11.179054	11.165769	11.217735	11.087561	11.32818	11.168439	11.267498	11.245704	11.299751	11.227999
ACO1	11.006784	10.882238	10.940331	10.859352	10.860155	10.866976	10.82654	10.601309	10.650218	10.604686	10.816525	10.841662	10.646362	10.754844	10.63867	11.131902	10.87005	10.89225	10.851231	10.913133	10.66896	10.666204	10.530463	10.649276	10.704333	10.635847
ACO2	10.621175	10.602524	10.677111	10.994083	10.424294	10.217039	10.6886015	10.644829	10.636992	11.042316	10.62836	10.443552	10.608628	10.68963	10.619402	10.32155	10.3531475	10.631615	10.393195	10.35923	10.570762	10.709243	10.668297	10.81739	10.673426	10.751816
ACOT1	7.0668187	6.9958487	6.9710608	7.3130054	6.8801074	6.752214	7.21956	6.9185348	6.945948	7.2804832	7.087223	7.135374	7.1362505	7.1664963	7.225812	6.9132924	7.0591493	6.9475317	6.6900535	6.859408	7.1567755	7.0460854	7.034935	6.957145	7.1532884	6.9979615
ACOT11	8.763406	8.472668	8.462636	8.705938	8.720001	8.840558	8.659558	8.4659815	8.569883	8.5296755	8.676249	8.629722	8.608478	8.508899	8.465854	9.164019	8.817291	8.914419	9.101555	8.910072	8.703921	8.752462	8.502864	8.991304	8.642137	8.589936
ACOT12	7.5997214	7.5539885	7.6085353	7.6950254	7.385556	7.413233	7.716659	7.8201056	7.285102	7.5903983	7.5609155	7.7646284	7.754952	7.7415433	7.838165	7.1795297	7.805434	7.509424	7.385843	7.73394	7.696797	7.6260967	7.647852	7.335838	7.6354575	7.57427
ACOT13	7.133806	7.283546	7.425997	7.4119387	7.3201733	7.333298	7.311766	7.485312	7.526159	7.4699516	7.3437734	7.3972335	7.578056	7.302705	7.5291634	7.3539	7.236464	7.262271	7.1049366	7.2654214	7.3828588	7.427043	7.4607434	7.3709874	7.429004	7.514605
ACOT2	8.674307	8.664276	8.644583	8.635817	8.711113	8.829959	8.586309	8.550421	8.642001	8.665872	8.750095	8.338686	8.782124	8.628418	8.589266	8.63695	8.626398	8.731491	8.695328	8.719897	8.975118	8.762824	8.720176	8.724865	8.731829	8.400952
ACOT4	5.966596	6.1668377	6.155515	6.047519	6.1127596	6.015967	6.137429	6.1382113	6.1268992	6.1723695	5.919243	6.2111626	6.1718493	6.059212	6.1700087	6.0700364	6.165943	6.157039	5.8152795	6.13094	6.1597657	6.099094	6.158354	6.253937	5.9954653	6.188262
ACOT7	8.171286	7.975167	8.091931	7.9581995	8.30876	8.728325	7.8626695	7.9567513	8.01629	7.8467846	7.9529634	7.7096643	7.7330537	7.7391834	7.7797213	8.279784	8.411437	7.9026628	8.224563	8.402798	7.8871	8.101606	7.9473853	7.933321	7.8873773	8.03392
ACOT8	8.960134	8.857807	8.938696	8.9443035	8.849721	9.038119	8.836402	8.7199335	8.618458	8.743391	8.726091	8.574228	8.761307	8.672642	8.748941	8.700295	8.822192	8.875803	8.725098	8.920593	8.877711	8.821561	8.729447	8.72849	8.803272	8.841032
ACOX1	9.87133	9.49121	9.551982	9.651607	9.439804	9.738142	9.558654	9.423528	9.435381	9.577955	9.490436	9.636872	9.44687	9.371294	9.231432	9.772226	9.58011	9.531038	9.732091	9.486791	9.400451	9.445785	9.405366	9.651456	9.470661	9.553709
ACOX2	8.315086	8.278224	8.34276	8.375644	8.151771	8.268406	8.283199	8.24877	8.235693	8.296638	8.2806635	8.124209	8.455901	8.255911	8.4384985	8.152503	8.369588	8.340086	8.341104	8.399063	8.507313	8.355956	8.393425	8.192824	8.373255	8.299343
ACOX3	8.0476055	8.340692	8.210284	8.257087	8.2393675	7.931418	8.27084	8.200365	8.306903	8.106769	8.152553	8.148109	8.281773	8.211233	8.258362	8.153765	7.971161	8.1803465	7.8653145	7.913288	8.191353	8.046144	8.174331	8.133094	8.205609	8.133571
ACOXL	6.7119923	6.3923135	7.030689	6.271815	6.0082016	6.6394835	6.6719456	6.7248816	6.327998	7.4516635	6.65451	6.784145	6.8990746	6.6055264	7.3183484	5.845036	6.688805	6.259389	7.317393	6.6175656	7.1211596	5.9717393	7.7000504	6.3308015	6.4981427	6.232338
ACP1	11.920523	12.24559	12.310836	12.130708	11.963493	11.6454315	12.116321	12.512008	12.348911	12.291211	12.144705	11.946348	12.477444	12.189545	12.271091	11.867766	11.762006	12.007912	11.854386	12.1271715	12.375907	12.340126	12.093145	12.114348	12.228861	12.465947
ACP2	9.201676	8.999345	9.011138	9.084315	9.272378	9.308228	9.136926	9.074252	9.17795	9.137036	9.144325	8.955343	8.954186	9.152274	9.011162	9.548737	9.241868	9.232993	9.467158	9.379546	9.097528	9.266588	9.18714	9.113623	9.085169	9.102323
ACP6	5.7975283	5.830484	5.7348022	5.8002706	5.944015	5.730483	6.090948	5.953929	5.5132318	5.830229	5.5383945	5.533631	5.586756	5.824442	5.9253583	5.7636075	5.7514834	5.797826	5.5505023	5.4292173	5.66401	5.633965	5.762508	5.4856505	5.6717896	5.7862096
ACPP	8.840446	8.613509	8.502687	8.561997	8.321525	8.736011	8.749602	8.757166	8.694372	8.8552885	8.8325815	9.341537	8.822738	8.840348	8.965786	8.350078	8.272815	8.639273	8.784829	8.546859	8.791371	8.7080145	8.712146	8.969562	8.765769	8.767763
ACR	7.387026	7.125963	6.897955	7.0630336	6.8909764	7.287069	6.623975	6.6191616	7.0601683	7.0820823	7.3678384	7.1772356	7.0296025	7.1151214	6.8456507	7.2463365	6.8315644	7.2969694	7.3984456	7.2419467	7.1028337	7.2471914	6.89203	7.172127	6.9914584	6.859158
ACRBP	8.47309	8.1775675	8.330337	8.289474	8.178614	8.196392	8.427222	8.327983	8.0257635	8.619764	8.075881	8.241319	8.426334	8.260947	8.428237	8.054326	8.32755	8.294757	8.090999	8.028799	8.489721	8.266468	8.613497	8.370099	8.257351	8.016464
ACRV1	9.009433	8.919098	8.674881	8.74916	8.5435295	8.69118	8.405835	8.584172	8.986906	8.646303	8.9874325	9.128158	8.728791	8.758496	8.671994	8.4545765	8.381735	8.70435	8.8836	8.782072	8.732251	8.827192	8.735831	8.779029	8.691256	8.707678
ACSBG1	5.7124453	5.6044416	5.2294455	5.8450565	5.939695	5.962854	5.6336226	5.8721166	6.1131167	5.7101135	5.8301973	5.8790812	5.5848203	5.392707	5.6715026	5.8979664	5.765241	5.6724477	5.852292	6.0454664	5.5674405	5.5216413	5.613585	5.706248	5.475907	5.9024353
