Row,XL1,XL2,XL3,XL4,XL5,XL6,XL7,XL8,XL9,XL10,XL11,XL12,XL13
TPD52L3,0.026514421,-0.017099137,-0.00054438,0.001621931,0.002334686,-0.011601569,0.008977859,-0.024885506,-0.002405696,-0.015947998,0.004796327,-0.001743309,0.004488542
TPR,-0.022744562,-0.021025704,0.005099111,0.016443154,-0.014851799,0.003370128,0.016689917,0.004636717,0.013748336,0.020060853,-0.022990088,0.020191627,-0.067943282
TPRG1L,0.026533218,-0.00816347,-0.007628348,0.00424249,-0.019767371,0.008822646,-0.000587034,0.000945676,-0.002971128,0.021629173,0.015674509,0.001510252,-0.004438962
TPSG1,0.023831431,-0.021319883,-0.006743708,0.009629028,0.015564038,0.002327127,0.012460076,0.000380625,-0.015070317,-0.021907291,0.006363279,-0.002730504,-0.013836007
TRA2A,-0.012568234,-0.023691129,0.045771756,0.001920604,0.007921003,-0.02518016,-0.014533922,0.047096288,-0.015333178,-0.003353006,-0.046338706,-0.040507142,-0.070220032
TRAF1,0.022523732,0.004018889,-0.002505211,0.005459134,-0.00730522,-0.016311072,-0.002909287,-0.015496927,0.031047842,-0.084172758,0.009187578,-0.003361268,0.042138531
TRAF3,0.014964128,0.023858008,0.038040206,-0.001058189,0.026080378,-0.009166898,0.021733722,0.029818632,-0.015688695,-0.085623076,0.021030629,0.00138571,0.033564675
TRAF3IP3,-0.020920388,-0.020422057,0.048802558,-0.006178634,-0.002968697,0.005708251,0.02248672,0.027890004,0.016878826,-0.001696799,-0.000149576,-0.006067574,0.004014853
TRAK1,0.019454812,0.002057116,-0.030851761,0.003268781,0.018518473,0.026511666,0.055672589,-0.016314226,0.009483344,0.051871977,0.003664883,-0.036789808,0.021483889
TRAM2,0.025410999,-0.022251045,0.009174857,0.002864245,-0.022985667,-0.009027777,-0.005482419,0.002941509,-0.017211823,-0.004691451,-0.014719698,0.015826454,-0.006888961
TREH,-0.018144045,-0.001425484,0.013170137,0.036272239,-0.03133329,-0.005385602,0.004854186,0.022595561,0.031594466,-0.003763935,0.021631557,-0.024035205,-0.01532682
TRIB2,0.021257612,0.020741181,-0.041794058,0.016166273,-0.003863023,0.032745148,0.009366751,0.009361614,0.003085103,0.01785927,-0.006804131,-0.004825763,-0.018402455
TRIM14,-0.023717991,0.007424118,0.033499265,0.01427679,-0.008158971,0.008339882,-0.009418807,-0.003789106,-0.027472307,-0.013164033,0.034899496,0.021378428,-0.01778517
TRIM2,0.026006382,0.00496507,-0.013926653,-0.001976213,-0.004832919,-0.012399746,-0.031766423,-0.021828178,0.011903403,-0.000484941,0.00078899,0.011034519,-0.018150516
TRIM35,0.024127181,-0.015192788,-0.008102196,-0.02983455,0.02654361,0.031269412,0.016569587,-0.005733118,0.015315356,0.012099467,-0.015479803,-0.000503052,-0.00338254
TRIML1,0.026870367,-0.013843661,0.005090672,-0.002932299,-0.002706334,0.015908645,0.008642024,0.012085247,0.002994818,-0.007891348,0.009766424,0.019916867,0.008571676
TRIP6,0.02697237,-0.012556065,0.003951076,-0.006130629,-0.004699784,0.010565744,0.01191748,0.005943058,-0.011402234,0.001968529,0.009552403,-0.001821614,0.004784162
TRMT10A,0.003869189,0.05738379,0.003345663,-0.019000972,0.020765453,-0.030425116,-0.03405108,-0.004123171,0.047167217,-0.043452913,-0.063084449,-0.008311185,0.00323684
TRMT12,-0.012073033,-0.043453337,-0.021977494,-0.035414913,-0.046297026,-0.039192866,0.017032939,0.005170456,0.020228545,-0.010111811,-0.004127561,-0.033263952,0.026583664
TRPC1,0.023291466,0.011539592,0.014201112,0.003928454,-0.01325803,-0.020705155,0.003214012,-0.014728446,0.023211902,0.041473521,-0.010404532,0.041021342,-0.020656001
TRPM4,0.026505155,-0.004165826,-0.006027985,-0.001231439,-0.01080449,0.027050015,0.002164588,5.44804E-05,-0.003656817,-0.006115904,0.020720746,0.02940649,-0.006817562
TRPM6,0.021306343,-0.014868455,0.015771363,-0.030741401,0.01763144,-0.016935316,0.030984726,0.023859302,-0.040391163,0.028608821,-0.033895668,-0.023650141,-0.000849066
TRPM8,0.026456892,-0.021470988,0.00578747,0.000191162,0.00267648,-0.007275018,-0.004719359,-0.00222217,-0.009760016,0.002671181,0.012761375,0.011205627,-0.005722013
TRPS1,0.026238804,-0.01741055,0.01139037,0.011067019,-0.014773174,-0.005538137,0.003169431,0.009203515,-0.018302557,0.001465629,-0.013494957,0.000268993,0.003818655
TSACC,-0.006582214,-0.031031052,0.002169776,0.039059209,0.010288555,0.037774079,0.014550593,-0.007737509,0.017814733,-0.022066983,0.063290345,-0.026659603,-0.009231267
TSC22D4,-0.022263981,-0.012360062,0.028686176,0.031451141,-0.013810484,-0.000620077,0.010224758,0.026055234,0.048193255,-0.004318566,-0.00986771,0.009429098,0.0121431
TSEN2,0.017040961,0.013620171,0.018086323,0.016473278,0.03084365,-0.006495896,0.03740469,-0.076121492,0.04856182,0.005943263,0.002433462,0.034044477,0.00381481
TSHZ2,0.02630278,-0.010467307,0.01331932,0.019568727,0.006149429,0.008462909,-0.019650405,-0.011891601,3.85709E-05,-0.007597989,-0.000820662,-0.004484594,0.008001162
TSPAN2,0.022784271,-0.007666293,0.029083769,-0.018408127,-0.029277387,-0.014928646,0.036651143,0.008349389,-0.012735131,0.03265849,-0.020936399,0.013424803,0.002989762
TSPAN6,0.026479695,-0.022316894,0.006762603,0.003484158,-0.000653709,-0.002763447,0.009175413,-0.000764678,0.002455898,0.01410379,0.005034527,0.005987772,0.004517841
TSPAN9,0.019611711,0.002041857,-0.049185316,-0.042757352,0.021896288,0.001084344,0.020225097,0.000728349,-0.000121736,0.009139953,-0.021117937,0.011177373,0.003605384
TST,0.02679873,0.002331871,0.002579622,-0.005326711,0.000910118,0.017522041,0.013884735,-0.003700767,0.012472437,0.00174936,0.000198868,0.014492052,0.005329816
TTC21A,0.021780649,-0.004723294,-0.023392578,0.01464079,-0.014403664,-0.001714302,0.002048064,-0.005306189,0.008316819,0.059814658,0.017643567,0.000414449,0.005121177
TTC28,0.025928563,-0.024146027,-0.006016329,0.012229515,-0.01025204,0.015149806,0.001956293,0.009744143,-0.002486458,0.00544479,-0.007156288,0.000203043,0.008309152
TTC32,-0.018873226,-0.006892901,0.059257446,-0.002453925,0.02711959,-0.00312462,0.00171772,-0.016039101,-0.003370818,-0.015531215,0.021911014,0.007036432,0.023431663
TTC33,0.020749681,0.005790783,-0.001385402,-0.006070301,0.03920575,-0.027832644,0.022104592,0.010774769,0.0352511,0.022891249,0.072692701,0.005640915,-0.014328632
TTC9B,0.019806528,0.013858966,0.010230741,-0.036690674,-0.016927757,-0.035188331,-0.00779326,-0.030346741,-0.007914262,0.018965166,-0.016315531,-0.049426743,-0.016039295
TTI1,0.023694612,0.015247046,-0.019186661,0.002948056,0.013391007,-0.000870952,0.016681473,-0.048085859,-0.015150933,0.026183799,-0.013839425,-0.034119258,0.001234028
TTL,0.02291254,0.018494472,-0.011871866,0.012296814,0.022215127,0.020892186,0.016086956,0.014935892,0.019305333,-0.007499308,-0.031268471,-0.043699682,0.00276654
TTLL4,0.021186047,0.00809838,0.031042816,0.01243208,-0.027922196,0.010261638,0.025344596,0.007495112,-0.028732655,0.009660351,-0.016749161,-0.051602678,-0.038474398
TTPAL,0.021806649,0.001688701,-0.001390432,-0.010751838,0.01279881,0.012820807,0.019976271,0.044618954,0.037482254,-0.037974268,-0.039835767,-0.007070189,-0.021095584
TTYH2,0.024633157,0.003204399,-0.022007262,0.000512277,0.015206808,0.012772884,-0.009272292,-0.032436916,0.024688709,-0.017379572,-0.000165475,0.010360564,0.000599852
TUBA4A,-0.026182718,0.006551868,0.018491724,0.017849864,-0.002101006,-0.002315714,0.026542748,-0.006696523,0.007909801,-0.001119883,-0.004243201,0.007588922,-0.008493705
TUBB1,-0.019784246,-0.006886747,0.05547253,-0.020982617,-0.0170111,0.012945444,0.031763368,-0.002170789,0.007190438,0.000826516,0.011748312,0.007135596,-0.012413563
TUBB2A,0.02610625,-0.001406136,-0.013159875,-0.004283337,-0.006804746,-0.031545614,0.000965484,0.00016499,0.012928874,0.00720002,-0.024947196,-0.005909716,-0.010092313
TUBE1,-0.016106705,-0.027826919,0.008809803,-0.026550493,0.006152222,-0.058414616,-0.022755101,0.004044787,-0.022532309,-0.01207157,0.014726253,0.05397999,0.003810021
TULP3,-0.017061316,-0.025653829,-0.015178112,-0.058539797,0.001277536,-0.006981262,0.011372716,0.065270499,-0.015721325,0.013753437,-0.013252363,-0.030218616,-0.00999088
TUT1,-0.015083813,-0.02243053,0.008192735,-0.021597044,0.009351577,0.032396467,0.031116591,-0.046100001,0.05293056,-0.002359707,0.01670258,0.001726927,-0.025632324
TWF2,-0.022330278,-0.002406453,0.047466822,-0.019659308,0.022901434,-0.006515622,0.008532059,0.005358215,0.000280355,-0.018636102,-0.001907933,-0.008035696,0.018277836
TWIST1,0.026217631,-0.018464389,0.001322476,0.000865497,0.014359186,0.020838166,-0.013691576,-0.010121678,0.001527219,0.007193484,0.003005853,-0.006896476,0.00859133
TWIST2,0.026425578,-0.013812613,0.001081756,0.002228564,-0.012157617,0.013570144,-0.000626959,-0.013183024,-0.005981544,0.019118625,0.007273597,-0.021492259,-0.018496441
TWISTNB,-0.014406839,-0.028896518,0.024154036,0.038903362,-0.017371631,-0.037575825,-0.000593229,-0.011077132,0.043291033,-0.02236149,-0.023970737,0.042186141,0.039782915
TWSG1,0.026494555,-0.020315193,0.007707854,-0.000396157,-0.00385149,0.00805098,0.002758219,0.004788093,-0.014798698,0.008366764,0.016114933,-0.004626517,-0.000890757
TXNDC16,-0.004161544,-0.042006194,-0.017004627,-0.052404696,0.03471233,-0.03345169,0.001609156,-0.014095063,0.023000224,0.021638045,0.054776463,-0.05372391,0.011329042
TXNDC5,0.025719162,-0.013672498,-0.011885489,-0.003497801,-0.020800758,-0.002953421,0.027957207,-0.015732637,0.000380175,0.0026105,-0.007364822,0.001065825,-0.00254978
TXNIP,-0.017822689,-0.011224737,-0.044757924,0.027521177,-0.020464791,0.04543243,-0.001522198,-0.000442206,0.034933052,0.02448755,0.010935065,-0.008544503,-0.002046503
TYW3,0.025527576,-0.018138721,0.009877556,0.016464494,0.000854674,0.003799103,-0.011784574,0.022552789,0.000199569,-0.002720209,0.020534696,0.023366885,-0.000864436
UAP1,0.023902096,0.003936408,-0.007195102,-0.010173792,-0.001225548,-0.028680345,0.046070757,-0.031939939,0.008581967,-0.004075308,0.013673347,-0.004779221,0.007305215
UBE2A,-0.023191882,-0.005388613,0.018404392,0.023309651,0.010631916,0.009398413,0.045290211,-0.013095376,-0.024400546,0.019370065,0.020362093,0.016976418,0.004564183
UBE2E2,0.023025169,-0.001911352,-0.009133549,0.018344705,0.006098851,-0.03244251,0.011428098,-0.01488893,-0.002018548,-0.056896028,0.01106999,-0.051456016,-0.001432651
UBE2G2,0.013267596,0.035849264,0.019040194,-0.017544377,0.03615631,-0.012329217,0.035182587,0.039718011,-0.026570038,0.03955637,-0.031417476,-0.045381719,-0.018906942
UBE2J1,0.010299793,0.035070313,-0.014329129,-0.048361005,0.017428383,-0.010357954,0.05380459,0.003775033,0.063559439,0.019189,-0.003167697,0.019012187,0.001852602
UBE2QL1,0.017317284,0.018085545,0.002941965,0.012549819,-0.068340159,0.031714383,0.04720527,0.019383339,0.027815581,-0.013414462,0.002093023,-0.015816548,0.032303768
UBE2Z,0.012282325,0.03111427,-0.037415518,-0.025431062,0.014210263,0.004522413,0.044521089,-0.002194615,-0.050707829,-0.057830621,0.013813187,0.017629062,0.015341291
UBL3,-0.017341818,-0.013899426,0.016917675,0.026563458,0.074707982,-0.021133504,-0.009363053,-0.0433672,0.004471325,-0.004603179,0.011029408,0.006894061,0.021577393
UBL4B,-0.010016919,-0.045967798,0.005169425,-0.042663203,-0.018228923,0.046324106,-0.020624269,0.036102155,0.006630885,0.020254866,0.047448313,0.013221035,0.031561739
UBL5,-0.016492643,-0.036528542,0.023915406,-0.007483133,-0.002911948,0.029570731,0.054756047,-0.001506026,0.005154938,-0.031025026,0.00985925,0.053507049,0.001615242
UBR4,0.019768655,-0.011618118,-0.02811199,-0.014949734,-0.026771341,0.009199122,0.063860383,0.00785913,0.013443852,-0.003727841,0.046224766,-0.017853226,-0.011915031
UBR5,0.025056872,-0.025148226,0.012363262,0.009511469,-0.004342285,-0.009756918,0.002382123,0.018911019,0.019677791,0.020043949,0.002111023,0.006163693,0.005599015
UCHL1,0.02639743,-0.012174738,0.010586616,0.002000583,0.007379132,0.005017222,-0.007246653,0.012334784,-0.0051144,-0.018646994,0.007500771,0.011408632,-0.001539572
UGDH,0.026932888,-0.017061404,0.008661364,-0.004018218,0.001828951,0.003142013,-0.003973716,0.005862946,-0.009381156,-0.001023871,-0.000941888,0.013430559,-0.003167927
UGT2A3,0.025019381,-0.012676955,0.012554969,-0.023941469,0.017257901,-0.006790236,-0.001347465,-0.020966574,-0.034718758,0.002512059,-0.008078047,-0.006055369,-0.008228971
UHRF2,0.00421083,0.045883979,-0.031522182,-0.020353157,-0.022724755,-0.038667209,0.049578496,0.052427658,-0.014568324,0.010844147,-0.058523385,-0.031294966,0.001066604
ULK2,0.02578929,0.006656609,0.006054332,0.007713641,0.006140934,-0.010639327,-0.025956017,-0.007717733,-0.010232134,0.01414373,0.014699878,-0.032675756,-0.02072846
UNC119,0.024079082,-0.00244329,0.025171226,-0.015092824,-1.80551E-05,0.020908139,-0.038127898,0.009502046,0.000886127,-0.019031868,0.02967479,-0.010917984,0.001363757
UNC5CL,-0.014409141,-0.026979844,0.056834527,-0.025596829,0.010659134,-0.033244156,-0.013217446,0.018064453,-0.008092562,-0.008318327,0.016903825,0.029171884,0.012413108
UNCX,0.023527413,0.014317277,0.024560536,-0.034782444,-0.008156222,0.016164196,-0.004106261,0.004097127,-0.028625263,0.005916483,0.02426814,-0.003108652,-0.017269418
UQCRC1,0.016501246,0.018637312,-0.023830777,-0.057228204,0.04349729,0.010603688,0.004680897,-0.0205687,-0.022821347,-0.049242784,-0.001799915,-0.00043499,0.019972501
UQCRC2,-0.010335824,-0.030530984,0.028944099,0.029929586,0.078383406,-0.024835536,-0.012739666,-0.02518993,-0.009524953,0.029826314,-0.001563754,-0.02173311,0.013618966
USO1,0.026262787,-0.002052449,0.000560093,0.004193926,-0.005481304,0.011614872,0.01417672,0.000387005,-0.03893421,0.01344993,0.007328232,0.017624486,-0.008574759
USP10,0.026080173,-0.00352398,-0.001106836,0.008897891,0.003099926,0.01183169,0.015981481,0.004353894,-0.034103126,0.011945444,0.008039461,0.025069495,-0.004454628
USP11,0.026130166,-0.004509414,-0.001623913,0.008011061,0.004959744,0.009371424,0.018747743,0.003670677,-0.033576825,0.014603254,0.006898989,0.022108139,-0.004555879
USP18,0.026468134,-0.010944284,0.008945347,-0.008978003,-0.002120731,0.005580385,0.025316645,-0.013050955,0.005851901,0.009055517,0.009000805,0.009346405,-0.002582667
USP24,0.001760963,0.053325222,0.027151457,0.044296476,0.028245697,-0.015285039,0.015418137,0.002932486,-0.011507668,-0.000705703,-0.039170374,-0.021613363,0.046044669
USP25,-0.024325759,0.014673956,0.000932665,0.011789147,0.03102285,-0.028300179,-0.030737078,0.009636812,-0.021163608,0.017066119,0.010406219,-0.000800145,0.002915844
USP33,0.026274187,-0.024476816,0.006351842,0.002026079,-0.011321323,-0.006306196,0.000437234,0.001035193,0.00273776,-0.007876938,-0.001160417,0.003673978,-0.001050391
USP38,-0.020882289,-0.023355943,-0.035986882,-0.018872505,-0.030129343,0.021917335,0.022362836,0.006867017,0.006331335,0.028633603,-0.015629099,0.01092397,0.007466038
USP42,0.017279755,-0.004514734,0.026001116,0.009369467,0.000268116,0.01634546,-0.026875233,0.079443352,-0.017925208,-0.028376574,-0.055990914,0.032433382,-0.026618162
USP48,-0.021491231,0.025310334,0.026680863,-0.020514527,0.013163485,0.006299091,-0.00033142,-0.008637771,-0.004877869,-0.00618365,-0.039532953,0.03977902,-0.002111966
USP9Y,0.022651388,-0.003968144,-0.008764546,0.013396503,-0.003467472,-0.025461563,-0.032805845,0.024272927,-0.030837084,-0.005687699,-0.002560513,0.028660324,0.012336018
UTF1,-0.014476608,-0.036751994,-0.054683023,0.012279347,-0.006029481,0.032245479,0.020929311,0.010084596,-0.00198419,0.005154832,0.02338996,0.021861522,0.017763338
UTP20,-0.019006023,-0.018091219,-0.02298511,-0.017981917,-0.029425795,0.018387435,0.04580083,0.010635646,0.032826868,-0.006833787,0.018259457,-0.035903383,-0.048463363
UTS2,0.020749173,0.021463086,0.010227669,0.021719263,0.013178431,0.01622929,0.044685657,-0.027580349,0.017161619,0.012599309,0.019378367,0.032249985,0.03109623
UXS1,0.025534405,-0.00315666,0.030204951,-0.011171857,-0.010237953,-0.011775006,-0.014794747,-0.006689356,-2.45764E-05,-0.008920128,0.004160159,0.001397617,0.003877595
VAMP2,0.012436664,0.046394328,0.003896469,0.012930396,-0.01121557,0.039310514,-0.048372258,0.049904231,0.004259573,-0.013433903,0.022197471,-0.02279309,-0.00357459
VASN,0.026167858,-0.020201304,0.013949299,-0.002782198,-0.005341708,0.01330373,-9.39423E-05,0.017656907,-0.01047411,0.009059805,-0.003529664,0.009983856,0.00313908
VAT1,0.022462736,0.004492194,-0.005162734,-0.05518638,-0.003994544,-0.006809826,-0.001525834,0.018567972,0.002510765,-0.005178359,-0.016501727,0.001179841,0.029012394
VDAC2,0.02120573,-0.008187172,-0.01747016,0.019171564,-0.000129933,0.049247083,-0.010478037,0.043735413,-0.026717761,0.022174837,-0.002374954,-0.016671321,0.007966457
VEPH1,0.023002742,0.001101534,-0.003747659,0.004404472,-0.002807892,0.042671228,-0.035975393,0.007869214,-0.023421021,-0.029693941,-0.001469594,-0.003151186,-0.013704845
VGLL3,0.026294248,-0.008702878,-0.000342848,0.009403977,-0.007506343,-0.029867844,0.002196275,0.007057477,-0.013892442,0.004294698,-0.006173455,0.005515117,-0.001997898
VIL1,0.0259355,0.015029661,-0.006810443,0.014658372,-0.019377992,-0.011009993,0.004647679,0.01170221,-0.01434491,-0.001940364,-0.003719312,-0.009304796,-0.006169531
VILL,0.024939018,0.016578048,-0.020065881,0.000183464,-0.012192406,-0.020724727,0.011326194,-0.003701787,-0.015584135,-0.014344553,-0.003760418,-0.001954955,-0.01508769
VIP,0.023653982,0.017358533,-0.007764022,0.029682221,-0.010188136,-0.017275653,-0.031941617,-0.01260293,-0.009978781,-0.02105274,0.033728797,-6.33151E-05,0.018123723
VPS41,0.023931544,0.018579483,-0.007755312,0.03043377,0.021753171,0.012445019,-0.005947806,0.02823362,-0.012855641,0.015984668,-0.005763438,0.008814644,-0.034659055
VWA5A,0.02637226,-0.018239161,0.009423543,-0.013297985,0.000838792,-0.010901011,0.003472054,-0.005267267,-0.010704921,-0.000171621,0.009539134,0.005345013,-0.013776831
WAC,-0.003728843,-0.040667025,0.035076152,-0.009204453,-0.030102419,-0.01473618,-0.049972227,0.010841141,-0.006190304,-0.025876451,-0.007509999,-0.090790224,-0.025068528
WARS,0.01338894,0.041875168,0.019275323,-0.014395486,0.017396622,-0.03292803,0.02623864,-0.025173394,-0.055284971,-0.002947566,0.003497628,0.016260614,0.040409121
WASF1,0.02568374,-0.008339943,0.015923787,0.012370389,0.00140492,0.003047057,-0.010564227,-0.00768962,-0.007579192,-0.016376181,0.025892989,-0.011747553,-0.018852028
WDR13,0.01586155,0.034346146,0.002721811,0.042476555,0.01746203,0.035101481,0.024629621,-0.004308936,-0.036088761,-0.035562335,0.031892725,-0.035549868,0.000133584
WDR19,0.022789889,-0.011468283,-0.019982721,-0.021014829,-0.029242956,0.00770535,0.043519959,-0.009383362,0.025391739,0.025468662,-0.023064013,0.001284262,0.009657175
WDR25,0.026398363,-0.000259477,-0.009956376,-1.04904E-05,0.00140167,0.00342843,0.026782673,-0.004682071,-0.018019993,0.032024918,-0.002581921,-0.004570387,-0.009626829
WDR3,-0.023563337,0.014534387,0.025090747,0.031776026,-0.016137328,-0.011478029,0.00356971,-0.002748955,-0.012540647,-0.030540876,-0.002835376,0.006375673,0.021607799
WDR34,0.025983003,0.00370294,-0.017295799,-0.002094173,0.00296931,0.007079386,-0.004909213,-0.030536799,0.006531305,-0.01967603,0.012073183,0.025033405,-0.003448899
WDR35,0.024843075,-0.001435139,-0.024374884,0.008273859,-0.00656721,-0.016070831,0.018535156,0.02255843,0.01566885,-0.025424798,0.004011985,-0.003113324,0.00455167
